tag,point_id,cell_id,cell_tag,rep,policy,rho,value_definition,candidate_updates,selected_updates,selection_policy,budget_fraction,value_retention,seeds
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,18,CoverageAdvantage,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,2,SimpleCoverageLoad,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,4,SimpleCoverageLoad,0.2,0.21486874034855505,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,5,SimpleCoverageLoad,0.3,0.32230311052283256,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,7,SimpleCoverageLoad,0.4,0.4352525921023605,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,9,SimpleCoverageLoad,0.5,0.5482020736818884,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,11,SimpleCoverageLoad,0.6,0.6556364438561659,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,14,SimpleCoverageLoad,0.8,0.8760202956099714,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,18,SimpleCoverageLoad,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,2,DecisionAware,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,4,DecisionAware,0.2,0.11294948157952792,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,5,DecisionAware,0.3,0.21486874034855505,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,7,DecisionAware,0.4,0.4352525921023605,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,9,DecisionAware,0.5,0.5482020736818884,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,11,DecisionAware,0.6,0.6556364438561659,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,14,DecisionAware,0.8,0.8760202956099714,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,18,DecisionAware,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,2,B02Utility,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,4,B02Utility,0.2,0.10743437017427752,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,5,B02Utility,0.3,0.22038385175380543,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,7,B02Utility,0.4,0.4352525921023605,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,9,B02Utility,0.5,0.542686962276638,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,11,B02Utility,0.6,0.542686962276638,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,14,B02Utility,0.8,0.672181778071917,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,18,B02Utility,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,2,Oracle,0.1,0.22589896315905583,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,4,Oracle,0.2,0.45179792631811166,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,5,Oracle,0.3,0.5592322964923891,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,7,Oracle,0.4,0.7741010368409443,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,9,Oracle,0.5,0.9834546657842489,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,11,Oracle,0.6,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,14,Oracle,0.8,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,18,18,Oracle,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,Random,0.1,0.12104277689759468,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,Random,0.2,0.24136540400403284,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,Random,0.3,0.28785827452110035,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,Random,0.4,0.38399107014258965,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,Random,0.5,0.481564165346392,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,Random,0.6,0.6448725334869653,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,Random,0.8,0.7968529454126457,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,Random,1.0,1.0,20
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,Freshness,0.1,0.21042776897594698,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,Freshness,0.2,0.28057035863459595,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,Freshness,0.3,0.28057035863459595,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,Freshness,0.4,0.3543136972490278,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,Freshness,0.5,0.490998127610543,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,Freshness,0.6,0.7050266455422728,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,Freshness,0.8,0.7751692352009217,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,Freshness,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,CoverageDelta,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,CoverageDelta,0.2,0.14388592827308078,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,CoverageDelta,0.3,0.21042776897594698,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,CoverageDelta,0.4,0.28057035863459595,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,CoverageDelta,0.5,0.490998127610543,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,CoverageDelta,0.6,0.5611407172691919,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,CoverageDelta,0.8,0.7751692352009217,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,CoverageDelta,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,CoverageAdvantage,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,CoverageAdvantage,0.2,0.21042776897594698,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,CoverageAdvantage,0.3,0.28057035863459595,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,CoverageAdvantage,0.4,0.3543136972490278,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,CoverageAdvantage,0.5,0.490998127610543,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,CoverageAdvantage,0.6,0.7050266455422728,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,CoverageAdvantage,0.8,0.7751692352009217,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,CoverageAdvantage,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,SimpleCoverageLoad,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,SimpleCoverageLoad,0.2,0.21042776897594698,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,SimpleCoverageLoad,0.3,0.28057035863459595,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,SimpleCoverageLoad,0.4,0.3543136972490278,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,SimpleCoverageLoad,0.5,0.5683422151807576,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,SimpleCoverageLoad,0.6,0.6384848048394065,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,SimpleCoverageLoad,0.8,0.8525133227711362,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,SimpleCoverageLoad,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,DecisionAware,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,DecisionAware,0.2,0.14388592827308078,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,DecisionAware,0.3,0.21042776897594698,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,DecisionAware,0.4,0.3543136972490278,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,DecisionAware,0.5,0.5683422151807576,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,DecisionAware,0.6,0.6384848048394065,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,DecisionAware,0.8,0.8525133227711362,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,DecisionAware,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,B02Utility,0.1,0.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,B02Utility,0.2,0.07014258965864899,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,B02Utility,0.3,0.21402851793172978,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,B02Utility,0.4,0.3543136972490278,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,B02Utility,0.5,0.490998127610543,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,B02Utility,0.6,0.5611407172691919,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,B02Utility,0.8,0.7158288924096212,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,B02Utility,1.0,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,2,Oracle,0.1,0.28777185654616155,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,4,Oracle,0.2,0.5683422151807576,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,5,Oracle,0.3,0.6420855537951893,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,7,Oracle,0.4,0.7823707331124873,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,9,Oracle,0.5,0.9226559124297853,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,11,Oracle,0.6,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,14,Oracle,0.8,1.0,1
b03alpha,alphalow,agg_full@rho0.8,rep0_alphalow_agg_full@rho0.8_b03alpha,0,agg_full,0.8,horizon_h4,18,18,Oracle,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,Random,0.1,0.11738585496866608,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,Random,0.2,0.25522829006266784,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,Random,0.3,0.3304386750223814,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,Random,0.4,0.4664637421665174,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,Random,0.5,0.5412264995523725,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,Random,0.6,0.6095613249776186,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,Random,0.8,0.7993017009847807,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,Random,1.0,1.0,20
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,Freshness,0.1,0.08719785138764548,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,Freshness,0.2,0.08719785138764548,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,Freshness,0.3,0.2615935541629364,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,Freshness,0.4,0.43598925693822743,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,Freshness,0.5,0.5276633840644583,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,Freshness,0.6,0.7065353625783348,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,Freshness,0.8,0.9312444046553268,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,Freshness,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,CoverageDelta,0.1,0.022918531781557745,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,CoverageDelta,0.2,0.11011638316920323,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,CoverageDelta,0.3,0.19731423455684868,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,CoverageDelta,0.4,0.4589077887197851,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,CoverageDelta,0.5,0.5505819158460161,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,CoverageDelta,0.6,0.642256042972247,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,CoverageDelta,0.8,0.9357206803939122,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,CoverageDelta,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,CoverageAdvantage,0.1,0.022918531781557745,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,CoverageAdvantage,0.2,0.11011638316920323,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,CoverageAdvantage,0.3,0.19731423455684868,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,CoverageAdvantage,0.4,0.4589077887197851,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,CoverageAdvantage,0.5,0.5505819158460161,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,CoverageAdvantage,0.6,0.642256042972247,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,CoverageAdvantage,0.8,0.9357206803939122,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,CoverageAdvantage,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,SimpleCoverageLoad,0.1,0.022918531781557745,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,SimpleCoverageLoad,0.2,0.11011638316920323,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,SimpleCoverageLoad,0.3,0.19731423455684868,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,SimpleCoverageLoad,0.4,0.3672336615935542,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,SimpleCoverageLoad,0.5,0.4589077887197851,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,SimpleCoverageLoad,0.6,0.6377797672336615,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,SimpleCoverageLoad,0.8,0.9357206803939122,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,SimpleCoverageLoad,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,DecisionAware,0.1,0.022918531781557745,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,DecisionAware,0.2,0.11011638316920323,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,DecisionAware,0.3,0.19731423455684868,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,DecisionAware,0.4,0.3672336615935542,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,DecisionAware,0.5,0.4589077887197851,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,DecisionAware,0.6,0.6377797672336615,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,DecisionAware,0.8,0.9357206803939122,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,DecisionAware,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,B02Utility,0.1,0.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,B02Utility,0.2,0.018442256042972248,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,B02Utility,0.3,0.10564010743061773,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,10,B02Utility,0.4,0.2800358102059087,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,12,B02Utility,0.5,0.38567591763652637,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,14,B02Utility,0.6,0.5002685765443151,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,19,B02Utility,0.8,0.6377797672336615,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,24,B02Utility,1.0,1.0,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,2,Oracle,0.1,0.18334825425246196,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,5,Oracle,0.2,0.4583706356311549,1
b03alpha,alphamed,agg_full@rho0.8,rep0_alphamed_agg_full@rho0.8_b03alpha,0,agg_full,0.8,next_use,24,7,Oracle,0.3,0.6327663384064459,1
