update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,use_index,use_request_id,use_dispatch_time_unix,use_discard,superseded_before_use,decision_without_update,decision_with_update,decision_flip,native_instance_without,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,world1_expected_net_ms
75,upsert,3,L0064,2048,0,1787891234.3748684,5.098924160003662,76,5,75,1787891229.2759442,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.275931,0,2048,,0,0,0,0,0,0,0,1,12,3.5488251000642776,0;0;0;0,100,0,1,91,1787891235.0712092,,0,2,3,1,2,2,3,0,1,0,2048,2048,40.96,2.0,38.96,5098.924160003662,-5059.964160003662,1931.277447,2080.0,38.96
75,upsert,3,L0064,2048,0,1787891234.3748684,5.098924160003662,76,5,75,1787891229.2759442,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.275931,0,2048,,0,0,0,0,0,0,0,1,12,3.5488251000642776,0;0;0;0,100,0,2,99,1787891239.4727914,,0,1,3,1,1,1,3,0,1,0,2048,2048,40.96,2.0,38.96,5098.924160003662,-5059.964160003662,2984.135269,2608.0,38.96
75,upsert,3,L0064,2048,0,1787891234.3748684,5.098924160003662,76,5,75,1787891229.2759442,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.275931,0,2048,,0,0,0,0,0,0,0,1,12,3.5488251000642776,0;0;0;0,100,0,3,113,1787891249.0831075,,1,3,3,0,,3,3,1,1,0,0,0,0.0,0.0,0.0,5098.924160003662,-5098.924160003662,2178.570646,2080.0,59.44
75,upsert,3,L0064,2048,0,1787891234.3748684,5.098924160003662,76,5,75,1787891229.2759442,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.275931,0,2048,,0,0,0,0,0,0,0,1,12,3.5488251000642776,0;0;0;0,100,0,4,115,1787891249.0832195,,1,3,3,0,,3,3,3,3,0,0,0,0.0,0.0,0.0,5098.924160003662,-5098.924160003662,2177.018958,2608.0,55.44
75,upsert,3,L0064,2048,0,1787891234.3748684,5.098924160003662,76,5,75,1787891229.2759442,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.275931,0,2048,,0,0,0,0,0,0,0,1,12,3.5488251000642776,0;0;0;0,100,0,5,125,1787891256.5137577,,1,3,3,0,,3,3,1,1,0,0,0,0.0,0.0,0.0,5098.924160003662,-5098.924160003662,1379.537324,3136.0,49.2
76,upsert,0,L0099,2048,0,1787891235.1406384,4.157041311264038,77,1,76,1787891230.983597,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891230.98357,0,2048,,0,0,0,0,0,0,0,1,9,3.7917882055044174,0;1;1;1,104,0,1,97,1787891239.4726818,,0,1,0,1,1,1,0,0,0,0,2048,2048,40.96,0.0,40.96,4157.041311264038,-4116.081311264038,578.229145,2080.0,40.96
80,upsert,0,L0076,2048,0,1787891237.2522554,4.332450866699219,81,1,80,1787891232.9198046,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891232.9197776,0,2048,,0,0,0,0,0,0,0,1,9,4.059463486075401,0;1;1;1,108,0,1,98,1787891239.4727442,,0,1,0,1,1,1,0,0,1,0,2048,2048,40.96,2.0,38.96,4332.450866699219,-4293.490866699219,1309.288326,2080.0,38.96
81,upsert,1,L0072,2048,0,1787891237.2523632,4.331990957260132,82,2,81,1787891232.9203722,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891232.9203548,0,2048,,0,0,0,0,0,0,0,1,10,4.059463486075401,0;0;1;1,108,0,1,93,1787891237.3747344,,0,3,1,1,3,3,1,0,0,0,2048,2048,40.96,0.0,40.96,4331.990957260132,-4291.030957260132,596.598872,2080.0,40.96
81,upsert,1,L0072,2048,0,1787891237.2523632,4.331990957260132,82,2,81,1787891232.9203722,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891232.9203548,0,2048,,0,0,0,0,0,0,0,1,10,4.059463486075401,0;0;1;1,108,0,2,100,1787891242.9118981,,1,1,1,0,,1,1,0,0,0,0,0,0.0,0.0,0.0,4331.990957260132,-4331.990957260132,787.058887,2608.0,51.2
82,upsert,2,L0096,2048,0,1787891237.2524226,4.3316497802734375,83,1,82,1787891232.9207728,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891232.9207585,0,2048,,0,0,0,0,0,0,0,1,11,4.059463486075401,0;0;0;1,108,0,1,101,1787891242.9119623,,0,0,2,1,0,0,2,0,0,0,2048,2048,40.96,0.0,40.96,4331.6497802734375,-4290.6897802734375,698.188196,2080.0,40.96
90,upsert,1,L0070,3072,2560,1787891240.5920298,3.2182936668395996,91,1,90,1787891237.3737361,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891237.373719,2560,512,8.098199605941772,0,2560,2560,2048,512,2,0,3,7,4.468180179595947,0;0;0;1,118,0,1,120,1787891255.1770284,,0,1,1,0,0,1,1,0,0,512,1024,512,10.24,0.0,10.24,3218.2936668395996,-3208.0536668396,162.312865,2080.0,20.48
91,upsert,3,L0064,2560,2048,1787891240.5920842,3.2178707122802734,92,3,91,1787891237.3742135,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891237.3741975,2048,512,8.0982666015625,0,2048,2048,0,2048,1,0,2,8,4.468180179595947,0;0;0;0,118,0,1,113,1787891249.0831075,,1,3,3,0,,3,3,1,1,0,0,0,0.0,0.0,0.0,3217.8707122802734,-3217.8707122802734,2178.570646,2080.0,59.44
91,upsert,3,L0064,2560,2048,1787891240.5920842,3.2178707122802734,92,3,91,1787891237.3742135,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891237.3741975,2048,512,8.0982666015625,0,2048,2048,0,2048,1,0,2,8,4.468180179595947,0;0;0;0,118,0,2,115,1787891249.0832195,,1,3,3,0,,3,3,3,3,0,0,0,0.0,0.0,0.0,3217.8707122802734,-3217.8707122802734,2177.018958,2608.0,55.44
91,upsert,3,L0064,2560,2048,1787891240.5920842,3.2178707122802734,92,3,91,1787891237.3742135,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891237.3741975,2048,512,8.0982666015625,0,2048,2048,0,2048,1,0,2,8,4.468180179595947,0;0;0;0,118,0,3,125,1787891256.5137577,,1,3,3,0,,3,3,1,1,0,0,0,0.0,0.0,0.0,3217.8707122802734,-3217.8707122802734,1379.537324,3136.0,49.2
93,upsert,1,L0072,2560,2048,1787891242.5511022,3.1660313606262207,94,1,93,1787891239.3850708,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891239.3850496,2048,512,6.4646947383880615,0,2048,2048,0,2048,1,0,2,6,4.569905415177345,1;0;0;1,123,0,1,100,1787891242.9118981,,0,1,1,0,2,1,1,0,0,2048,2560,512,10.24,0.0,10.24,3166.0313606262207,-3155.791360626221,787.058887,2608.0,51.2
94,upsert,3,L0066,2048,0,1787891242.551181,3.1656534671783447,95,4,94,1787891239.3855276,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891239.3855112,0,2048,,0,0,0,0,0,0,0,1,7,4.569905415177345,1;0;0;0,123,0,1,114,1787891249.0831742,,0,0,3,1,0,0,3,0,2,0,2048,2048,40.96,4.0,36.96,3165.6534671783447,-3128.6934671783447,2178.075728,2080.0,36.96
94,upsert,3,L0066,2048,0,1787891242.551181,3.1656534671783447,95,4,94,1787891239.3855276,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891239.3855112,0,2048,,0,0,0,0,0,0,0,1,7,4.569905415177345,1;0;0;0,123,0,2,118,1787891251.933252,,0,0,3,1,0,0,3,0,1,0,2048,2048,40.96,2.0,38.96,3165.6534671783447,-3126.6934671783447,2655.359126,2608.0,38.96
94,upsert,3,L0066,2048,0,1787891242.551181,3.1656534671783447,95,4,94,1787891239.3855276,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891239.3855112,0,2048,,0,0,0,0,0,0,0,1,7,4.569905415177345,1;0;0;0,123,0,3,122,1787891255.1771438,,1,3,3,0,,3,3,0,0,0,0,0,0.0,0.0,0.0,3165.6534671783447,-3165.6534671783447,93.398798,2080.0,51.2
94,upsert,3,L0066,2048,0,1787891242.551181,3.1656534671783447,95,4,94,1787891239.3855276,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891239.3855112,0,2048,,0,0,0,0,0,0,0,1,7,4.569905415177345,1;0;0;0,123,0,4,126,1787891256.5138092,,1,3,3,0,,3,3,2,2,0,0,0,0.0,0.0,0.0,3165.6534671783447,-3165.6534671783447,1378.927653,2608.0,57.44
95,upsert,0,L0120,2048,0,1787891242.5512378,3.165327310562134,96,1,95,1787891239.3859105,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891239.3858964,0,2048,,0,0,0,0,0,0,0,1,8,4.569905415177345,0;0;0;0,123,0,1,110,1787891246.5135376,,0,3,3,0,3,3,3,0,0,0,0,0,0.0,0.0,0.0,3165.327310562134,-3165.327310562134,688.582875,2608.0,0.0
96,upsert,3,L0120,2560,0,1787891243.9313142,1.0214149951934814,97,1,96,1787891242.9098992,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891242.9098725,0,2560,,0,0,2048,0,2048,1,0,2,1,4.23942831158638,2;0;0;1,130,0,1,110,1787891246.5135376,,0,0,3,1,3,0,3,0,0,0,0,0,0.0,0.0,0.0,1021.4149951934814,-1021.4149951934814,688.582875,2608.0,0.0
99,upsert,3,L0064,3072,2560,1787891245.4383256,2.526930093765259,100,3,99,1787891242.9113955,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891242.9113784,2560,512,5.5371809005737305,0,2560,2560,0,2560,1,0,3,4,4.23942831158638,0;0;0;0,130,0,1,113,1787891249.0831075,,0,3,3,0,1,3,3,1,1,2560,3072,512,10.24,0.0,10.24,2526.930093765259,-2516.690093765259,2178.570646,2080.0,59.44
